transaction_id,date,account_id,transaction_type,channel,amount,status,exception_reason,region,processing_time_mins
TXN-166D192DF402,2026-08-09,ACCT-166D192DF402,Card,Online,336.52,processed,,Northeast,2.8
TXN-47A75F17BD50,2026-08-13,ACCT-47A75F17BD50,Wire,Branch,40494.25,processed,,West,12.6
TXN-094150E1B824,2026-09-01,ACCT-094150E1B824,Card,Mobile,119.91,processed,,Southeast,0.8
TXN-94C6667C6B53,2026-07-19,ACCT-94C6667C6B53,Card,ATM,302.58,processed,,Midwest,2.2
TXN-E5174E01C3EA,2026-07-21,ACCT-E5174E01C3EA,Wire,Online,77600.14,exception,Duplicate submission,Northeast,57.3
TXN-16608390F960,2026-07-01,ACCT-16608390F960,Bill Pay,Online,1230.08,processed,,Midwest,3.3
TXN-4D6FA6319BDE,2026-08-14,ACCT-4D6FA6319BDE,Card,Online,1218.63,processed,,Midwest,1.7
TXN-DCEA17579F66,2026-08-05,ACCT-DCEA17579F66,Zelle/P2P,Mobile,461.99,processed,,Southeast,7.0
TXN-645661FFE9DB,2026-08-06,ACCT-645661FFE9DB,Zelle/P2P,Mobile,542.65,processed,,Northeast,3.8
TXN-829C6FA2C999,2026-09-18,ACCT-829C6FA2C999,Card,Online,603.74,processed,,Southeast,4.5
TXN-9E899C567153,2026-07-10,ACCT-9E899C567153,Zelle/P2P,Mobile,179.42,processed,,Midwest,1.7
TXN-EEBA9AF98EB6,2026-06-24,ACCT-EEBA9AF98EB6,Bill Pay,Online,782.98,processed,,West,1.2
TXN-D85681B5B841,2026-07-22,ACCT-D85681B5B841,Zelle/P2P,Online,2428.08,processed,,Midwest,2.7
TXN-D9A2182C2152,2026-09-01,ACCT-D9A2182C2152,Card,ATM,93.99,processed,,West,1.8
TXN-D00C6DA1CA5E,2026-06-29,ACCT-D00C6DA1CA5E,ACH,Online,3015.84,processed,,West,10.2
TXN-1C38C02B7C23,2026-08-25,ACCT-1C38C02B7C23,ACH,API,20132.27,pending,,Southeast,0.5
TXN-638734AB6B2B,2026-07-24,ACCT-638734AB6B2B,Card,ATM,450.77,processed,,Northeast,1.6
TXN-30857FA417ED,2026-07-19,ACCT-30857FA417ED,ACH,API,1777.26,processed,,Northeast,3.8
TXN-05EF5B1D7918,2026-07-19,ACCT-05EF5B1D7918,Card,Online,110.41,processed,,Northeast,3.2
TXN-8A5C2BDF3379,2026-07-02,ACCT-8A5C2BDF3379,Card,Online,15.37,processed,,West,3.6
TXN-213C0E9E7DC1,2026-08-04,ACCT-213C0E9E7DC1,Check,Mobile,5704.35,processed,,Midwest,0.6
TXN-C7243DAACE64,2026-08-13,ACCT-C7243DAACE64,Check,Mobile,3652.21,processed,,West,20.6
TXN-57CB9C64C84C,2026-08-06,ACCT-57CB9C64C84C,Card,Online,293.39,processed,,Midwest,4.1
TXN-F123B11B028B,2026-08-03,ACCT-F123B11B028B,Check,Branch,1029.68,processed,,Southeast,5.5
TXN-C34EF9DACBB0,2026-07-24,ACCT-C34EF9DACBB0,Bill Pay,Call Center,3978.88,processed,,Midwest,4.8
TXN-5FA391B2CF82,2026-07-02,ACCT-5FA391B2CF82,ACH,Online,537.27,processed,,Midwest,2.2
TXN-F2BE8B1EC1BC,2026-09-18,ACCT-F2BE8B1EC1BC,Check,Branch,3281.61,processed,,West,3.8
TXN-756E916296AE,2026-06-24,ACCT-756E916296AE,Card,Mobile,386.74,processed,,Northeast,1.8
TXN-98FD5CBF0979,2026-09-11,ACCT-98FD5CBF0979,Check,Mobile,5226.0,processed,,Southeast,3.5
TXN-DECB4CC4CD48,2026-07-02,ACCT-DECB4CC4CD48,Check,Mobile,10132.44,processed,,Midwest,6.6
TXN-4B30823E8E3A,2026-07-29,ACCT-4B30823E8E3A,Card,Online,231.25,processed,,Southeast,1.4
TXN-3C91607AEB1B,2026-09-16,ACCT-3C91607AEB1B,ACH,Mobile,3613.27,processed,,Southeast,0.9
TXN-6A984D27E17F,2026-07-15,ACCT-6A984D27E17F,Card,Mobile,125.27,processed,,Southeast,1.6
TXN-AC7D708709F4,2026-09-21,ACCT-AC7D708709F4,Wire,Online,10660.58,processed,,Southwest,3.8
TXN-E69C075AC072,2026-08-18,ACCT-E69C075AC072,ACH,API,6462.6,processed,,Northeast,12.8
TXN-C4DC4610DCAF,2026-08-14,ACCT-C4DC4610DCAF,Bill Pay,Mobile,788.98,processed,,West,1.3
TXN-E9C649D518DF,2026-09-03,ACCT-E9C649D518DF,Card,Online,147.35,processed,,Southeast,2.1
TXN-0A08A44B7770,2026-06-30,ACCT-0A08A44B7770,Zelle/P2P,Mobile,512.5,pending,,West,0.5
TXN-FC3E7DBBBB79,2026-07-21,ACCT-FC3E7DBBBB79,Zelle/P2P,Mobile,334.07,processed,,Southeast,6.0
TXN-E8DE0BFE5AA4,2026-08-26,ACCT-E8DE0BFE5AA4,Card,Mobile,63.43,processed,,West,4.4
TXN-AF8637CCF1FE,2026-08-26,ACCT-AF8637CCF1FE,Wire,Call Center,14971.43,processed,,Southeast,13.9
TXN-408CC3A48DD1,2026-07-29,ACCT-408CC3A48DD1,Card,Online,388.54,processed,,Northeast,4.3
TXN-88F79958A438,2026-07-16,ACCT-88F79958A438,Check,Branch,847.18,processed,,West,3.0
TXN-CAB3C9DA252D,2026-06-29,ACCT-CAB3C9DA252D,Zelle/P2P,Mobile,265.7,processed,,Midwest,2.9
TXN-3A0B3B9A0F36,2026-08-18,ACCT-3A0B3B9A0F36,Card,Mobile,988.61,processed,,Northeast,4.3
TXN-6255EC49F1A8,2026-07-20,ACCT-6255EC49F1A8,ACH,Branch,2416.61,pending,,Northeast,0.5
TXN-EE6E0CB91657,2026-07-27,ACCT-EE6E0CB91657,Zelle/P2P,Mobile,46.16,processed,,Southwest,2.6
TXN-00544A360A55,2026-06-30,ACCT-00544A360A55,Check,Branch,3095.83,exception,Stale dated,Northeast,4.2
TXN-6CF0499CB7C8,2026-07-13,ACCT-6CF0499CB7C8,ACH,Online,3438.77,processed,,Northeast,0.7
TXN-ED597FD544CE,2026-08-06,ACCT-ED597FD544CE,ACH,Online,4585.93,processed,,Northeast,7.3
TXN-F96BC3B20239,2026-09-14,ACCT-F96BC3B20239,Wire,Call Center,52621.8,exception,Hold / compliance review,Southwest,10.3
TXN-AB3A20C12E82,2026-07-06,ACCT-AB3A20C12E82,Wire,Call Center,164362.67,pending,,Southwest,16.4
TXN-4E1CF54286EA,2026-09-18,ACCT-4E1CF54286EA,Card,Mobile,56.54,processed,,Southwest,1.7
TXN-38654CF4D51A,2026-07-09,ACCT-38654CF4D51A,Check,ATM,877.01,processed,,Midwest,2.6
TXN-7798E297A7AD,2026-08-12,ACCT-7798E297A7AD,Card,Online,101.2,processed,,Midwest,5.2
TXN-33CC6DA30D94,2026-08-13,ACCT-33CC6DA30D94,Card,Mobile,91.56,processed,,Northeast,15.3
TXN-6DAEBA3CBF3F,2026-06-29,ACCT-6DAEBA3CBF3F,Bill Pay,Online,367.59,pending,,Southwest,5.7
TXN-5681E7CD516A,2026-09-12,ACCT-5681E7CD516A,Zelle/P2P,Online,151.16,processed,,Southeast,16.7
TXN-BE5CA6F85B5D,2026-09-18,ACCT-BE5CA6F85B5D,Wire,Call Center,32829.31,pending,,Northeast,7.4
TXN-7DDC42B46620,2026-07-15,ACCT-7DDC42B46620,Card,Online,165.8,processed,,Southwest,6.8
TXN-969C8A9726A0,2026-07-21,ACCT-969C8A9726A0,ACH,Mobile,394.35,processed,,Northeast,8.5
TXN-865AC6D5F85E,2026-07-21,ACCT-865AC6D5F85E,ACH,Online,7684.41,pending,,West,7.6
TXN-FF49A4F6ED54,2026-07-10,ACCT-FF49A4F6ED54,Check,Branch,2122.27,exception,Insufficient funds,Southeast,36.4
TXN-DD892D61E68E,2026-06-26,ACCT-DD892D61E68E,Card,Online,797.4,processed,,West,0.9
TXN-3DBBE70CCDA3,2026-07-21,ACCT-3DBBE70CCDA3,ACH,Online,1905.23,processed,,Southeast,6.0
TXN-B4B56103046E,2026-08-03,ACCT-B4B56103046E,Card,Online,377.63,processed,,Southeast,2.6
TXN-01E0930B667D,2026-09-09,ACCT-01E0930B667D,Check,ATM,8083.09,processed,,Southeast,5.0
TXN-48A535AF8DDD,2026-07-04,ACCT-48A535AF8DDD,Card,Online,256.79,processed,,Southeast,1.4
TXN-BBD307789C2F,2026-09-04,ACCT-BBD307789C2F,ACH,Online,148.65,processed,,Northeast,0.5
TXN-33FC8FD5858E,2026-06-26,ACCT-33FC8FD5858E,Wire,Call Center,57618.32,processed,,Southwest,17.3
TXN-856AA5AB396A,2026-09-20,ACCT-856AA5AB396A,Check,ATM,4384.17,processed,,Northeast,1.7
TXN-5043D3568D37,2026-08-20,ACCT-5043D3568D37,Wire,Call Center,22974.88,processed,,Northeast,2.2
TXN-FD53EFD8940F,2026-08-04,ACCT-FD53EFD8940F,Bill Pay,Online,597.29,processed,,Northeast,2.1
TXN-BE778250F548,2026-09-14,ACCT-BE778250F548,Bill Pay,Call Center,1284.74,processed,,Southeast,3.7
TXN-0E497CFDE221,2026-09-09,ACCT-0E497CFDE221,ACH,Branch,4253.12,processed,,Southeast,2.1
TXN-614DD46D113E,2026-07-21,ACCT-614DD46D113E,Bill Pay,Online,452.49,processed,,Midwest,2.3
TXN-E3ADA852ABDF,2026-08-28,ACCT-E3ADA852ABDF,Card,Online,148.16,processed,,Southwest,3.7
TXN-362284B8053D,2026-08-20,ACCT-362284B8053D,Card,Mobile,214.92,processed,,Midwest,2.1
TXN-8E3D20EE6EEB,2026-09-07,ACCT-8E3D20EE6EEB,Card,ATM,301.46,processed,,Midwest,1.3
TXN-01D97592B777,2026-07-30,ACCT-01D97592B777,Card,ATM,25.76,pending,,Northeast,2.8
TXN-7BE309A4AB81,2026-09-10,ACCT-7BE309A4AB81,ACH,API,1403.9,processed,,Southwest,2.8
TXN-682B73E4AC26,2026-09-12,ACCT-682B73E4AC26,ACH,API,8509.93,processed,,Southwest,1.9
TXN-25CD2BD12F0D,2026-07-10,ACCT-25CD2BD12F0D,Check,Branch,11349.74,processed,,West,2.8
TXN-9F01900350B5,2026-08-05,ACCT-9F01900350B5,Card,Mobile,112.58,processed,,Southwest,0.9
TXN-8041475D9D85,2026-08-03,ACCT-8041475D9D85,Card,Online,479.19,processed,,Southeast,10.9
TXN-918D461AE65F,2026-06-26,ACCT-918D461AE65F,ACH,Online,3907.14,processed,,Midwest,5.1
TXN-08EAB99D92E1,2026-07-13,ACCT-08EAB99D92E1,Zelle/P2P,Mobile,107.8,processed,,West,10.9
TXN-918050DFAC8B,2026-09-11,ACCT-918050DFAC8B,Check,Branch,497.89,processed,,Midwest,0.8
TXN-AB45CF37DAFF,2026-07-29,ACCT-AB45CF37DAFF,Card,Mobile,20.47,processed,,Southwest,6.4
TXN-CBCD59DC5044,2026-07-31,ACCT-CBCD59DC5044,Card,Online,130.54,processed,,Southeast,1.0
TXN-330F7539F62E,2026-07-09,ACCT-330F7539F62E,ACH,API,4775.97,processed,,Northeast,0.7
TXN-B2ED00151B94,2026-07-06,ACCT-B2ED00151B94,Check,Branch,5542.6,processed,,Southeast,1.3
TXN-2AD705808431,2026-08-07,ACCT-2AD705808431,Card,Online,323.26,processed,,Southwest,0.8
TXN-CE8836366317,2026-07-13,ACCT-CE8836366317,Card,Online,894.1,processed,,Midwest,2.8
TXN-5EE36F40051A,2026-08-24,ACCT-5EE36F40051A,ACH,Online,3881.61,processed,,Midwest,2.2
TXN-ABBA884411E3,2026-07-05,ACCT-ABBA884411E3,Card,Mobile,137.64,processed,,Southeast,11.0
TXN-240BB491E06F,2026-08-17,ACCT-240BB491E06F,ACH,API,55464.26,processed,,Northeast,20.3
TXN-2E70AE84143D,2026-09-10,ACCT-2E70AE84143D,Zelle/P2P,Mobile,504.18,processed,,Northeast,1.1
TXN-9FBDDBC63DD5,2026-09-09,ACCT-9FBDDBC63DD5,Zelle/P2P,Mobile,550.21,processed,,Northeast,3.9
TXN-5593DF141D3A,2026-07-15,ACCT-5593DF141D3A,Card,Mobile,250.79,failed,,Southeast,1.5
TXN-56BE3A6E3CA0,2026-07-20,ACCT-56BE3A6E3CA0,ACH,Online,3819.15,processed,,Southwest,2.3
TXN-30D5BF2587AE,2026-08-19,ACCT-30D5BF2587AE,Zelle/P2P,Mobile,831.34,processed,,Southeast,18.5
TXN-945173E45AFB,2026-08-27,ACCT-945173E45AFB,Wire,Online,90492.71,processed,,West,2.9
TXN-790A2DDCFC65,2026-08-28,ACCT-790A2DDCFC65,Check,Mobile,3120.99,processed,,Southeast,1.0
TXN-BC2CE35E554F,2026-06-30,ACCT-BC2CE35E554F,Card,Online,190.62,processed,,Southeast,4.1
TXN-2B1348EEBE95,2026-09-10,ACCT-2B1348EEBE95,ACH,Mobile,8046.04,processed,,West,1.4
TXN-60CE8C1B4485,2026-06-30,ACCT-60CE8C1B4485,Zelle/P2P,Mobile,266.43,processed,,West,1.6
TXN-DECE03FB192F,2026-09-20,ACCT-DECE03FB192F,Zelle/P2P,Mobile,484.96,processed,,Northeast,3.5
TXN-CD6791BA725F,2026-08-10,ACCT-CD6791BA725F,ACH,Mobile,629.45,processed,,Northeast,4.1
TXN-017C68D86725,2026-09-13,ACCT-017C68D86725,Card,Mobile,19.63,processed,,West,2.9
TXN-75948DFC6962,2026-08-20,ACCT-75948DFC6962,Bill Pay,Online,728.37,processed,,Midwest,1.0
TXN-84FAA0373C4A,2026-09-07,ACCT-84FAA0373C4A,Card,Online,143.57,processed,,Northeast,1.4
TXN-40A30CD55F33,2026-07-29,ACCT-40A30CD55F33,ACH,API,581.76,processed,,Southwest,2.2
TXN-18BEB4813723,2026-09-21,ACCT-18BEB4813723,Card,Mobile,377.6,processed,,West,5.3
TXN-C8AF30D72DFC,2026-07-23,ACCT-C8AF30D72DFC,Zelle/P2P,Online,947.84,processed,,West,1.3
TXN-47A0388F1033,2026-07-22,ACCT-47A0388F1033,Zelle/P2P,Mobile,269.9,processed,,Midwest,13.4
TXN-3050D4F176AF,2026-08-31,ACCT-3050D4F176AF,Card,Mobile,57.69,processed,,Midwest,8.0
TXN-5E16FE1443BA,2026-08-11,ACCT-5E16FE1443BA,ACH,API,12981.81,processed,,West,2.1
TXN-998BAE6A40B8,2026-07-08,ACCT-998BAE6A40B8,Zelle/P2P,Mobile,213.21,processed,,Northeast,1.3
TXN-2408543A7CA2,2026-09-17,ACCT-2408543A7CA2,Wire,Call Center,54952.82,processed,,West,15.0
TXN-4321A844EE76,2026-09-21,ACCT-4321A844EE76,Bill Pay,Mobile,366.25,processed,,Northeast,3.2
TXN-34B4FBE450D3,2026-06-26,ACCT-34B4FBE450D3,Card,ATM,383.99,processed,,Southeast,1.7
TXN-5ED371D1A873,2026-06-25,ACCT-5ED371D1A873,ACH,Online,2834.9,processed,,West,2.5
TXN-088560DAAC92,2026-08-06,ACCT-088560DAAC92,Zelle/P2P,Mobile,418.8,processed,,Southwest,9.2
TXN-4BCDEE47F1D7,2026-09-15,ACCT-2BCDF6920364,Card,Online,267.06,processed,,Midwest,1.2
TXN-FC68EEEC98F2,2026-07-01,ACCT-FC68EEEC98F2,ACH,Online,1174.75,processed,,Southwest,2.7
TXN-F4F16B562BFC,2026-09-07,ACCT-F4F16B562BFC,Card,ATM,22.85,processed,,Northeast,2.5
TXN-A56B54E1C593,2026-06-25,ACCT-A56B54E1C593,Card,Online,394.92,processed,,Southwest,2.3
TXN-E01EABEC2243,2026-08-26,ACCT-E01EABEC2243,Card,Mobile,87.12,processed,,Southeast,2.2
TXN-E7646070A4CD,2026-09-18,ACCT-E7646070A4CD,Card,Online,548.93,processed,,,7.7
TXN-23E388CC6F82,2026-08-07,ACCT-23E388CC6F82,Check,Branch,2335.45,processed,,Midwest,1.7
TXN-D94EEEFFA350,2026-08-06,ACCT-D94EEEFFA350,Card,Mobile,376.18,processed,,West,14.3
TXN-BA6960BFEA4D,2026-09-11,ACCT-BA6960BFEA4D,ACH,Online,678.86,processed,,Southeast,4.3
TXN-5D4C734CD546,2026-08-14,ACCT-5D4C734CD546,Zelle/P2P,Mobile,417.4,processed,,Southeast,9.6
TXN-E8D9741F3419,2026-07-27,ACCT-E8D9741F3419,Card,Mobile,197.26,processed,,Northeast,5.3
TXN-AA792FDC1F72,2026-08-21,ACCT-AA792FDC1F72,ACH,Online,768.1,processed,,Northeast,10.7
TXN-853D24B44ADA,2026-08-17,ACCT-853D24B44ADA,Card,Online,390.87,processed,,Southeast,3.9
TXN-EAC67484E404,2026-07-20,ACCT-EAC67484E404,Zelle/P2P,Mobile,770.56,processed,,Southwest,1.6
TXN-45552362BE12,2026-07-29,ACCT-45552362BE12,ACH,Online,1110.66,processed,,Midwest,3.3
TXN-AAB48E697BC1,2026-08-05,ACCT-AAB48E697BC1,Check,Branch,3060.07,processed,,Midwest,1.6
TXN-84024375C466,2026-07-05,ACCT-84024375C466,Zelle/P2P,Online,183.85,processed,,Southeast,3.0
TXN-51B150EF134B,2026-07-29,ACCT-51B150EF134B,ACH,API,14920.92,processed,,Northeast,0.6
TXN-BB3F45EB4BB0,2026-07-26,ACCT-BB3F45EB4BB0,Wire,Branch,91325.95,processed,,Southeast,13.4
TXN-39C81DED5C02,2026-08-24,ACCT-39C81DED5C02,Wire,Online,3177.85,processed,,Southwest,4.8
TXN-2EC76FDDBF16,2026-08-06,ACCT-2EC76FDDBF16,Check,Branch,4408.9,pending,,Southeast,2.9
TXN-4DCDF3E8FB46,2026-08-19,ACCT-4DCDF3E8FB46,Bill Pay,Online,903.58,processed,,Southeast,1.6
TXN-1657844BE00B,2026-07-30,ACCT-1657844BE00B,Zelle/P2P,Mobile,468.79,processed,,West,11.8
TXN-3641D61CA832,2026-07-20,ACCT-3641D61CA832,ACH,Online,1250.47,processed,,Southwest,4.2
TXN-92A6CC2B6B79,2026-07-23,ACCT-92A6CC2B6B79,Card,Online,999.86,processed,,Southeast,1.8
TXN-2E9B180E1F40,2026-09-16,ACCT-2E9B180E1F40,Check,Branch,6387.85,processed,,Northeast,1.8
TXN-25616F4178F0,2026-09-09,ACCT-25616F4178F0,Check,ATM,11311.83,processed,,Northeast,1.8
TXN-71D8D9487A9D,2026-09-07,ACCT-71D8D9487A9D,Card,Online,154.45,processed,,Northeast,2.0
TXN-067FE103AE23,2026-06-26,ACCT-067FE103AE23,Check,Mobile,2323.53,processed,,Southwest,14.6
TXN-E8B441CB2EF8,2026-07-07,ACCT-E8B441CB2EF8,ACH,Mobile,13711.73,processed,,Southwest,3.9
TXN-AD1E07521526,2026-07-08,ACCT-AD1E07521526,ACH,Branch,2560.01,processed,,Southwest,4.4
TXN-5F207AC3809B,2026-08-30,ACCT-5F207AC3809B,ACH,Mobile,1147.03,processed,,Midwest,2.3
TXN-69EC6EB2FC12,2026-07-30,ACCT-69EC6EB2FC12,Bill Pay,Online,436.92,processed,,Midwest,3.0
TXN-2F3532702ECC,2026-09-15,ACCT-2F3532702ECC,Card,Online,57.79,failed,,Northeast,5.3
TXN-DB3280239C63,2026-08-28,ACCT-44DB8CAD37CF,Wire,Online,17903.36,processed,,Southwest,21.5
TXN-35EB5C923EA8,2026-08-18,ACCT-35EB5C923EA8,Card,Mobile,20.11,processed,,West,9.3
TXN-A7DCCEF9CE1A,2026-07-08,ACCT-A7DCCEF9CE1A,ACH,Online,4624.34,processed,,Northeast,1.9
TXN-08655FD07E2E,2026-09-02,ACCT-08655FD07E2E,Card,Mobile,76.39,processed,,Southeast,6.1
TXN-CDC5DE279BBD,2026-09-09,ACCT-CDC5DE279BBD,Card,Mobile,435.62,processed,,Southwest,18.5
TXN-05F2A7BED4EA,2026-07-10,ACCT-05F2A7BED4EA,Bill Pay,Call Center,213.35,processed,,West,6.7
TXN-43D03EFB24FF,2026-09-11,ACCT-43D03EFB24FF,ACH,Online,1259.59,processed,,Southeast,11.6
TXN-8A35662B73C8,2026-08-18,ACCT-8A35662B73C8,ACH,Branch,4547.86,processed,,Southwest,2.8
TXN-1081A24F1131,2026-06-26,ACCT-1081A24F1131,Wire,Call Center,133673.89,processed,,Southeast,11.8
TXN-36711991B061,2026-07-01,ACCT-36711991B061,Bill Pay,Online,533.84,processed,,Midwest,11.5
TXN-5482018E15CF,2026-07-22,ACCT-5482018E15CF,Check,Branch,3876.99,processed,,Midwest,0.7
TXN-4CA1CD4E7932,2026-08-25,ACCT-4CA1CD4E7932,Card,Online,993.75,processed,,West,2.8
TXN-847A841969A2,2026-08-31,ACCT-847A841969A2,Zelle/P2P,Mobile,2151.25,processed,,Northeast,2.8
TXN-9AB0DB98B031,2026-09-08,ACCT-9AB0DB98B031,Card,Mobile,39.62,processed,,Northeast,6.1
TXN-BAC62A2BA8ED,2026-07-13,ACCT-BAC62A2BA8ED,Wire,Call Center,120538.05,processed,,West,12.7
TXN-3F57D30CB362,2026-08-03,ACCT-3F57D30CB362,Card,Online,56.62,processed,,Northeast,4.1
TXN-1BA131CD8A94,2026-07-05,ACCT-1BA131CD8A94,Zelle/P2P,Mobile,684.44,processed,,Southeast,1.2
TXN-7F861BCEE185,2026-07-29,ACCT-7F861BCEE185,ACH,Branch,4099.9,processed,,West,2.4
TXN-3267EF2A83A7,2026-07-30,ACCT-3267EF2A83A7,Wire,Call Center,4920.61,pending,,Southwest,21.2
TXN-6CF3F4C4B053,2026-06-29,ACCT-6CF3F4C4B053,Card,Mobile,71.67,processed,,Southeast,1.5
TXN-47ABF82B593B,2026-07-15,ACCT-47ABF82B593B,ACH,Branch,9473.3,processed,,Southeast,11.7
TXN-48F89B630677,2026-07-01,ACCT-48F89B630677,Wire,Call Center,43820.19,pending,,West,9.1
TXN-D6B905BD0B0F,2026-08-27,ACCT-D6B905BD0B0F,Bill Pay,Online,707.52,processed,,Midwest,2.6
TXN-6DF9061AF63E,2026-07-27,ACCT-6DF9061AF63E,ACH,Online,7142.07,processed,,West,2.3
TXN-3FBF79108661,2026-07-08,ACCT-3FBF79108661,Card,Online,198.08,processed,,Southwest,1.5
TXN-870AAB89AEEA,2026-08-19,ACCT-870AAB89AEEA,ACH,Branch,2735.53,processed,,Southwest,3.4
TXN-55B21D36D1A5,2026-08-06,ACCT-55B21D36D1A5,Card,Online,116.47,processed,,Southwest,1.9
TXN-4ACB5D260D67,2026-09-01,ACCT-4ACB5D260D67,Card,Mobile,136.93,processed,,Southeast,2.4
TXN-1BA305F75E34,2026-07-11,ACCT-1BA305F75E34,Zelle/P2P,Mobile,1399.85,processed,,Southeast,1.4
TXN-7D8B8D632408,2026-08-05,ACCT-7D8B8D632408,Card,Mobile,81.86,processed,,Southeast,6.2
TXN-408DEA38A141,2026-09-08,ACCT-408DEA38A141,ACH,Online,1873.63,processed,,Midwest,7.8
TXN-BAE73C074541,2026-07-14,ACCT-BAE73C074541,Zelle/P2P,Mobile,435.64,processed,,Northeast,2.7
TXN-1D8AF0E812D4,2026-08-04,ACCT-1D8AF0E812D4,Card,Mobile,202.32,processed,,Southwest,1.6
TXN-901E2B7D2E35,2026-08-14,ACCT-901E2B7D2E35,Card,Mobile,477.98,processed,,West,2.2
TXN-7FE5433CF2EB,2026-08-12,ACCT-7FE5433CF2EB,Check,Branch,12162.54,processed,,West,2.3
TXN-E8F98F01B2A9,2026-08-21,ACCT-E8F98F01B2A9,Zelle/P2P,Mobile,1394.71,processed,,Southeast,1.2
TXN-A3279DD5F1AA,2026-08-26,ACCT-A3279DD5F1AA,ACH,Online,4951.61,processed,,West,3.4
TXN-40B8F55E1D99,2026-07-01,ACCT-40B8F55E1D99,Zelle/P2P,Mobile,864.26,processed,,Northeast,11.0
TXN-7E518C9A18D0,2026-07-28,ACCT-7E518C9A18D0,Card,Online,20.49,processed,,Northeast,1.1
TXN-9B20894F75C1,2026-07-11,ACCT-9B20894F75C1,Card,Online,54.87,processed,,Southwest,2.5
TXN-BDB327275508,2026-08-30,ACCT-BDB327275508,Card,ATM,79.03,processed,,Southwest,23.0
TXN-098906962D57,2026-07-18,ACCT-098906962D57,Zelle/P2P,Mobile,301.1,processed,,Southeast,1.4
TXN-F1B9701CD29C,2026-08-07,ACCT-F1B9701CD29C,ACH,Branch,9863.42,processed,,Northeast,3.7
TXN-3CA26018434C,2026-09-04,ACCT-3CA26018434C,Zelle/P2P,Online,324.26,processed,,Southeast,4.9
TXN-72A30F7CC92A,2026-09-11,ACCT-72A30F7CC92A,Zelle/P2P,Mobile,454.72,processed,,Northeast,3.9
TXN-EA4E77413A42,2026-07-09,ACCT-EA4E77413A42,Wire,Online,26718.12,processed,,Northeast,2.7
TXN-B613E18951B8,2026-07-03,ACCT-B613E18951B8,Card,Online,354.26,processed,,Southwest,3.4
TXN-BEDF1476E01B,2026-07-14,ACCT-BEDF1476E01B,Card,ATM,49.91,processed,,Southeast,1.7
TXN-E4949AD1592D,2026-08-04,ACCT-E4949AD1592D,ACH,Online,250.84,exception,Hold / compliance review,Southwest,7.9
TXN-D20FDF0C1435,2026-07-01,ACCT-D20FDF0C1435,Zelle/P2P,Mobile,83.75,processed,,Southwest,2.3
TXN-91756A989D6C,2026-06-24,ACCT-91756A989D6C,Zelle/P2P,Mobile,436.13,exception,Duplicate submission,Midwest,13.9
TXN-E07E247C5698,2026-08-22,ACCT-E07E247C5698,Bill Pay,Mobile,1369.37,processed,,Southeast,3.0
TXN-E230FBCC0FE5,2026-08-24,ACCT-E230FBCC0FE5,Bill Pay,Online,2276.89,processed,,Southwest,16.4
TXN-1F37DB922DA1,2026-09-02,ACCT-1F37DB922DA1,Check,Branch,17791.39,exception,Stale dated,West,12.1
TXN-7787FAF11636,2026-09-16,ACCT-7787FAF11636,Card,Mobile,18.13,processed,,Southwest,0.7
TXN-06100E7A55FC,2026-09-14,ACCT-06100E7A55FC,Bill Pay,Online,3399.99,processed,,Midwest,8.4
TXN-44F1515BC7BE,2026-08-10,ACCT-44F1515BC7BE,Zelle/P2P,Online,565.23,processed,,Southeast,3.5
TXN-876C9B16254E,2026-08-28,ACCT-876C9B16254E,ACH,Mobile,1271.77,processed,,Southwest,9.5
TXN-462F8AF5C833,2026-07-10,ACCT-462F8AF5C833,Bill Pay,Mobile,97.65,processed,,West,0.8
TXN-0EFB4E0FB40A,2026-08-18,ACCT-0EFB4E0FB40A,Wire,Branch,11319.15,processed,,West,8.9
TXN-9FC19ECB4BC1,2026-08-12,ACCT-9FC19ECB4BC1,ACH,API,2138.76,processed,,Southeast,4.1
TXN-466386C747AA,2026-07-02,ACCT-466386C747AA,Check,ATM,3290.22,processed,,West,2.4
TXN-A60C59D6C188,2026-09-17,ACCT-A60C59D6C188,ACH,Branch,4590.44,processed,,Northeast,6.8
TXN-94A028D645B3,2026-06-25,ACCT-94A028D645B3,Bill Pay,Call Center,1413.3,processed,,West,2.6
TXN-F6655FFC9C37,2026-07-27,ACCT-F6655FFC9C37,ACH,Online,8856.06,processed,,Midwest,4.6
TXN-CDD17CD0BA8B,2026-09-03,ACCT-CDD17CD0BA8B,Check,ATM,12975.57,processed,,Southwest,2.6
TXN-692D0B757FE3,2026-09-11,ACCT-692D0B757FE3,Check,Branch,14948.96,processed,,Southwest,0.8
TXN-2AA18227AEFF,2026-09-04,ACCT-2AA18227AEFF,Bill Pay,Online,914.42,processed,,Southeast,9.4
TXN-46AFBCFB9CF5,2026-09-03,ACCT-46AFBCFB9CF5,Zelle/P2P,Mobile,1008.34,processed,,Southwest,1.0
TXN-96D86815F401,2026-07-28,ACCT-96D86815F401,ACH,Online,6825.37,processed,,West,2.8
TXN-2659730A4678,2026-08-03,ACCT-2659730A4678,ACH,Online,2256.55,processed,,Northeast,0.7
TXN-DFAFE84B27C1,2026-07-29,ACCT-DFAFE84B27C1,Check,Mobile,3243.57,processed,,Midwest,0.4
